申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,地建號範圍,行政區,地段
買賣,房地(土地+建物),2,1,,1,2,2,Y,店面(店鋪),8500000,,,,Y,1081008,,4,348,17.28,住,,,116.3,住商用,鋼筋混凝土造,12,840119,25,一層;二層;騎樓,,,德民路356巷1~30號,楠梓區,和平段四小段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,華廈(10F含以下有電梯),6460000,4280000,2180000,,Y,1081001,,4,350,19.64,住,,,157.73,住家用,見使用執照,9,880414,20,六層,0,0,藍昌路360巷61~90號,楠梓區,德昌段
買賣,土地,3,,,,,,Y,,600000,,,,N,1081024,,4,336,125,其他,,,,,,,,,,,,楠梓段二小段721~750地號,楠梓區,楠梓段二小段
買賣,房地(土地+建物),1,1,,6,2,9,Y,店面(店鋪),23600000,11800000,11800000,,N,1081016,,4,328,153,住,,,467.79,見其它登記事項,見其它登記事項,5,1071211,1,一層;二層;三層;四層;五層;屋頂突出物;騎樓,,,三山街1~30號,楠梓區,右昌段五小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,華廈(10F含以下有電梯),2920000,,,,Y,1080926,,4,352,20.24,住,,,112.69,住家用,鋼筋混凝土造,8,811228,27,三層;電梯樓梯間,,,清安街42巷1~30號,楠梓區,清楠段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),3640000,1410000,2230000,,Y,1070109,,4,355,8.18,商,,,73.78,見其它登記事項,見其它登記事項,15,1080816,0,三層,,,創新路751~780號,楠梓區,芎蕉段
買賣,房地(土地+建物),2,1,,5,2,5,Y,透天厝,15200000,,,,N,1081005,,4,365,101.59,住,,,239.98,見其它登記事項,見其它登記事項,4,1080806,0,一層;二層;三層;四層,,,大學五街57巷1~30號,楠梓區,藍田中段
買賣,房地(土地+建物),1,1,,5,3,5,Y,透天厝,21000000,,,,N,1080920,,4,365,110.03,住,,,310.82,見其它登記事項,見其它登記事項,5,1080806,0,一層;二層;三層;四層;五層,,,大學五街31~60號,楠梓區,藍田中段
買賣,房地(土地+建物),2,1,,5,2,5,Y,透天厝,15250000,,,,N,1081019,,4,365,101.46,住,,,239.98,見其它登記事項,見其它登記事項,4,1080806,0,一層;二層;三層;四層,,,大學五街57巷1~30號,楠梓區,藍田中段
買賣,房地(土地+建物),2,1,,5,2,5,Y,透天厝,15000000,,,,N,1081020,,4,365,103.59,住,,,236.02,見其它登記事項,見其它登記事項,4,1080806,0,一層;二層;三層;四層,,,大學五街57巷1~30號,楠梓區,藍田中段
買賣,房地(土地+建物),2,1,,5,2,3,Y,透天厝,11000000,,,,N,1081116,,4,350,66.48,住,,,189.32,見使用執照,見使用執照,4,910404,18,一層;二層;三層;四層;屋頂突出物,,,榮新街125巷1~30號,楠梓區,德昌段
買賣,房地(土地+建物),1,1,,6,2,4,Y,住宅大樓(11F含以上有電梯),11000000,,,,N,1081121,,4,349,48.78,住,,,220.48,住商用,鋼筋混凝土造,15,840223,25,一層;二層;三層;四層;屋頂突出物;騎樓,,,加仁路91~120號,楠梓區,和平段五小段
買賣,土地,1,,,,,,Y,,7685985,7685985,,,N,1081125,,4,351,165.29,住,,,,,,,,,,,,高昌段31~60地號,楠梓區,高昌段
買賣,房地(土地+建物),1,1,,5,1,5,Y,透天厝,28180000,15499000,12681000,,N,1081122,,4,362,168.18,住,,,374.44,見其它登記事項,見其它登記事項,5,1080214,1,一層;二層;三層;四層;五層,,,大學二十八街31~60號,楠梓區,藍田東段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8300000,3730000,4570000,,Y,1081126,,4,353,14.49,商,,,170.15,見其它登記事項,見其它登記事項,22,1070105,2,二十二層,0,31.11,興西路121~150號,楠梓區,清豐段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),4600000,2300000,2300000,,Y,1081211,,4,368,7.73,商,,,99.74,見其它登記事項,見其它登記事項,23,1070502,2,十層,,,大學二十街1~30號,楠梓區,藍田西段
買賣,房地(土地+建物),1,1,,5,2,4,Y,透天厝,17000000,,,,N,1081122,,4,376,149.48,住,,,204.05,住商用,鋼筋混凝土造,4,940524,14,一層;二層;三層;四層;屋頂突出物,,,援中路1051~1080號,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8550000,3080000,4420000,1050000,Y,1080929,,4,365,24.93,住,,,154.62,見其它登記事項,見其它登記事項,13,1080730,0,四層,0,9.38,大學十街330巷1~30號,楠梓區,藍田中段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),11560000,4090000,5890000,1580000,Y,1081026,,4,365,30.13,住,,,190.05,見其它登記事項,見其它登記事項,13,1080730,0,九層,0,25.26,大學十街330巷1~30號,楠梓區,藍田中段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),11460000,4090000,5890000,1480000,Y,1081021,,4,365,29.31,住,,,185.02,見其它登記事項,見其它登記事項,13,1080730,0,十一層,0,25.26,大學十街330巷1~30號,楠梓區,藍田中段
買賣,房地(土地+建物),1,1,,2,2,1,Y,華廈(10F含以下有電梯),3650000,1090000,2560000,,Y,1081202,,4,376,15.39,住,,,79.31,見其它登記事項,見其它登記事項,10,1080426,1,三層,,,大學五十六街31~60號,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,華廈(10F含以下有電梯),4800000,1440000,3360000,,Y,1081128,,4,376,20.67,住,,,106.57,見其它登記事項,見其它登記事項,10,1080426,1,六層,0,0,大學五十六街31~60號,楠梓區,援中段一小段
買賣,房地(土地+建物),2,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),4350000,,,,Y,1080704,,4,353,8.79,住,,,83.38,住家用,見其它登記事項,20,1030626,5,十九層,,,土庫二路181~210號,楠梓區,清豐段
買賣,房地(土地+建物),2,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),3780000,,,,Y,1081123,,4,353,8.79,住,,,83.38,住家用,見其它登記事項,20,1030626,5,十四層,,,土庫二路181~210號,楠梓區,清豐段
買賣,土地,1,,,,,,Y,,70000,70000,,,N,1081118,,4,322,11.85,其他,,,,,,,,,,,,藍昌段二小段991~1020地號,楠梓區,藍昌段二小段
買賣,房地(土地+建物),1,1,,3,1,2,Y,華廈(10F含以下有電梯),6150000,,,,Y,1081127,,4,352,19.6,住,,,103.11,住商用,鋼筋混凝土造,7,820511,27,一層;二層;夾層,,,旗楠路524巷1~30號,楠梓區,清楠段
買賣,土地,1,,,,,,Y,,1560000,,,,N,1081113,,4,344,75,住,,,,,,,,,,,,楠都段二小段241~270地號,楠梓區,楠都段二小段
買賣,土地,1,,,,,,Y,,3300000,,,,N,1081128,權利人有2人，上有建物未保存登記,4,329,80,住,,,,,,,,,,,,右昌段六小段1021~1050地號,楠梓區,右昌段六小段
買賣,車位,,,1,,,,Y,,800000,,,800000,Y,1081126,單獨車位交易。,4,376,5.75,住,,,25.09,,,,,,,800000,25.09,高雄市楠梓區德中路241~270號,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),11360000,,,1300000,Y,1081013,,4,376,28.6,住,,,203.73,見其它登記事項,見其它登記事項,15,1040803,4,二層,1300000,25.09,德中路241~270號,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,3,Y,住宅大樓(11F含以上有電梯),4750000,,,,Y,1081115,,4,361,17.87,住,,,141.84,住家用,見其它登記事項,13,890817,19,十一層,0,25.16,惠春街151~180號,楠梓區,楠梓段五小段
買賣,房地(土地+建物),1,1,,6,2,4,Y,透天厝,7500000,,,,N,1081002,,4,350,108.52,住,,,183.11,住家用,見使用執照,4,890519,19,一層;二層;三層;四層;屋頂突出物,,,藍昌路370巷1~30號,楠梓區,德昌段
買賣,土地,1,,,,,,Y,,200199999,200199999,,,N,1081210,,4,368,2411.84,住,,,,,,,,,,,,藍田西段271~300地號,楠梓區,藍田西段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),3300000,,,,Y,1081112,,4,353,8.36,商,,,73.01,見其它登記事項,見其它登記事項,14,1060516,2,二層,0,0,清豐路211~240號,楠梓區,清豐段
買賣,房地(土地+建物),1,1,,4,2,3,Y,透天厝,10000000,,,,N,1081119,賣方賣清,4,346,72,住,,,221.4,,鋼筋混凝土造,4,700309,39,一層;二層;三層;四層;屋頂突出物;騎樓;地下層,,,楠陽路91~120號,楠梓區,楠都段四小段
買賣,房地(土地+建物),2,1,,3,2,2,Y,公寓(5F含以下無電梯),2300000,,,,N,1081103,,4,318,32.1,住,,,91.21,,鋼筋混凝土造,5,700508,38,一層,,,慶昌街11巷1~30號,楠梓區,莒光段一小段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,9900000,,,,N,1081111,,4,353,77.88,住,,,160.72,住家用,見使用執照,4,911119,17,一層;二層;三層;四層,,,清豐路61巷30弄1~30號,楠梓區,清豐段
買賣,土地,1,,,,,,Y,,139390000,139390000,,,N,1080904,,4,376,1588.97,住,,,,,,,,,,,,援中段一小段181~210地號,楠梓區,援中段一小段
買賣,房地(土地+建物),1,1,,3,2,1,Y,公寓(5F含以下無電梯),1900000,,,,N,1080801,,4,328,28.2,住,,,56.84,,鋼筋混凝土造,5,701111,38,五層,,,右昌街143巷92弄1~30號,楠梓區,右昌段五小段
買賣,土地,1,,,,,,Y,,7000000,,,,N,1080310,,4,353,73.56,住,,,,,,,,,,,,清豐段211~240地號,楠梓區,清豐段
買賣,房地(土地+建物),6,1,,3,2,1,Y,公寓(5F含以下無電梯),1000000,,,,N,1081021,,4,317,16.55,住,,,38.68,,鋼筋混凝土造,4,680521,40,三層,,,惠民路121~150號,楠梓區,加昌段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),4550000,,,,Y,1081001,,4,350,10.63,住,,,106.62,住家用,鋼筋混凝土造,15,970917,11,三層,0,23.23,榮新街1~30號,楠梓區,德昌段
買賣,土地,4,,,,,,Y,,900000,900000,,,N,1081024,,4,305,192.5,住,,,,,,,,,,,,後勁段一小段631~660地號,楠梓區,後勁段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2500000,,,,N,1081011,,4,307,24.06,住,,,88.87,,鋼筋混凝土造,5,740812,34,四層,,,後勁南路153巷1~30號,楠梓區,後勁段三小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),3600000,,,,Y,1070912,,4,353,15.28,住,,,146.06,住家用,鋼筋混凝土造,14,940818,13,七層,0,29.74,清豐二路306巷31~60號,楠梓區,清豐段
買賣,房地(土地+建物),2,1,,2,1,2,Y,透天厝,5500000,,,,N,1081001,,4,348,56.5,住,,,140.33,住家用,鋼筋混凝土造,3,800403,28,一層;二層;三層;屋頂突出物,,,德賢路209巷1~30號,楠梓區,和平段四小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,華廈(10F含以下有電梯),4000000,,,,Y,1080925,,4,358,21.01,住,,,115.43,住家用,鋼筋混凝土造,9,860709,22,五層,,,樂群路72巷1~30號,楠梓區,加昌段二小段
買賣,房地(土地+建物),1,1,,3,1,2,Y,住宅大樓(11F含以上有電梯),3950000,,,,Y,1081018,,4,365,8.15,商,,,80.66,住家用,見其它登記事項,15,1030509,5,六層,,,大學二十六街27巷1~30號,楠梓區,藍田中段
買賣,房地(土地+建物),1,1,,4,2,2,Y,華廈(10F含以下有電梯),4580000,,,,Y,1081027,,4,317,21.19,住,,,139.02,住家用,鋼筋混凝土造,7,800102,29,五層,,,壽豐路451~480號,楠梓區,加昌段
買賣,土地,1,,,,,,Y,,8700000,8700000,,,N,1081104,,4,353,143.14,住,,,,,,,,,,,,清豐段91~120地號,楠梓區,清豐段
買賣,房地(土地+建物),1,1,,8,2,7,Y,透天厝,42000000,,,,N,1081021,,4,365,290.77,住,,,565,住家用,鋼筋混凝土造,4,1010419,8,一層;二層;三層;四層,,,大學十一街301~330號,楠梓區,藍田中段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7060000,2110000,3940000,1010000,Y,1080114,,4,355,13.81,商,,,125.64,見其它登記事項,見其它登記事項,15,1080816,0,十三層,1010000,5.29,創新路781~810號,楠梓區,芎蕉段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),3450000,1350000,2100000,,Y,1070831,,4,355,7.87,商,,,70.92,見其它登記事項,見其它登記事項,15,1080816,0,四層,,,創新路781~810號,楠梓區,芎蕉段
買賣,房地(土地+建物),2,1,,2,2,1,Y,辦公商業大樓,2200000,,,,Y,1081009,鄰居間買賣,4,352,9.1,商,,,80.26,住家用,鋼筋混凝土造,17,831014,25,十二層,,,旗楠路871~900號,楠梓區,清楠段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),5000000,,,,Y,1080721,,4,385,14.15,住,,,97.04,住家用,見其它登記事項,15,1031125,5,十五層,0,18.67,翠屏路31~60號,楠梓區,翠屏段四小段
買賣,房地(土地+建物),1,1,,4,1,1,Y,公寓(5F含以下無電梯),2100000,,,,N,1081102,,4,317,31.72,住,,,67.95,,鋼筋混凝土造,4,680305,41,四層,,,壽民路54巷1~30號,楠梓區,加昌段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8600000,,,,Y,1080902,,4,368,13.77,住,,,165.5,見其它登記事項,見其它登記事項,23,1070502,1,二十一層,0,0,大學二十街1~30號,楠梓區,藍田西段
買賣,房地(土地+建物),2,1,,4,2,3,Y,透天厝,9380000,,,,N,1080901,含裝潢,4,355,83.27,住,,,168.39,住家用,鋼筋混凝土造,4,970131,12,一層;二層;三層;四層,,,芎林七街36巷1~30號,楠梓區,芎蕉段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),6070000,2510000,2210000,1350000,Y,1080909,,4,376,19.36,住,,,126.17,見其它登記事項,見其它登記事項,15,1061006,2,十五層,1350000,32.05,大學六十二街31~60號,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),5650000,2380000,1870000,1400000,Y,1080919,,4,376,19.36,住,,,125.65,見其它登記事項,見其它登記事項,15,1061006,2,二層,1400000,32.05,大學六十二街1~30號,楠梓區,援中段一小段
買賣,土地,1,,,,,0,Y,,1850000,1850000,,,N,1080919,,4,367,30,住,,,,,,,,,,,,藍田中段二小段31~60地號,楠梓區,藍田中段二小段
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7800000,4300000,3500000,,Y,1080916,,4,353,20.6,住,,,185.73,住家用,鋼筋混凝土造,17,1010817,7,五層,0,25.64,土庫三路251巷1~30號,楠梓區,清豐段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2960000,,,,N,1081001,重新整修,4,319,30.26,住,,,79.25,,鋼筋混凝土造,5,700409,38,三層,,,軍校路782巷1~30號,楠梓區,莒光段二小段
買賣,房地(土地+建物)+車位,2,1,1,3,1,2,Y,住宅大樓(11F含以上有電梯),6100000,,,,Y,1081020,,4,353,13.11,住,,,126.95,住家用,見其它登記事項,20,1030626,5,十三層,0,0,土庫二路181~210號,楠梓區,清豐段
買賣,房地(土地+建物),1,1,,3,1,2,Y,住宅大樓(11F含以上有電梯),6600000,3600000,3000000,,Y,1080922,,4,376,20.86,住,,,136.98,見其它登記事項,見其它登記事項,15,1061006,2,十五層,,,大學六十二街31~60號,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),6400000,2750000,2250000,1400000,Y,1081023,,4,376,19.36,住,,,126.17,見其它登記事項,見其它登記事項,15,1061006,2,十五層,1400000,32.05,大學六十二街1~30號,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),6240000,2670000,2170000,1400000,Y,1081028,,4,376,19.36,住,,,126.17,見其它登記事項,見其它登記事項,15,1061006,2,十五層,1400000,32.05,大學六十二街31~60號,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,華廈(10F含以下有電梯),4560000,,,,Y,1081108,,4,349,21.79,住,,,143.7,住家用,鋼筋混凝土造,8,821211,26,八層,0,0,德賢路541~570號,楠梓區,和平段五小段
買賣,房地(土地+建物),1,1,,4,2,3,Y,透天厝,7000000,,,,N,1080804,,4,334,117,住,,,79.99,住家用,鋼筋混凝土造,3,810107,28,一層;二層;三層;屋頂突出物,,,德中路73巷1~30號,楠梓區,援中段
買賣,房地(土地+建物),1,1,,8,2,8,Y,透天厝,11600000,,,,N,1080831,,4,345,104,住,,,171.68,住商用,加強磚造,3,631015,45,一層;二層;三層;騎樓,,,建楠橫路31~60號,楠梓區,楠都段三小段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),5200000,,,,Y,1080908,,4,353,9.26,商,,,108.68,住家用,鋼筋混凝土造,20,1020529,6,六層,0,21.23,旗楠路126巷1~30號,楠梓區,清豐段
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,Y,華廈(10F含以下有電梯),3650000,,,,Y,1081118,,4,338,17.35,住,,,114.94,住家用,鋼筋混凝土造,9,821223,26,九層,0,0,高楠公路1741~1770號,楠梓區,楠梓段四小段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),5580000,,,,Y,1081015,,4,348,12.09,住,,,147.6,住家用,鋼筋混凝土造,16,811210,27,十層;電梯樓梯間,0,0,德民路31~60號,楠梓區,和平段四小段
買賣,房地(土地+建物),1,1,,4,2,3,Y,透天厝,6250000,,,,N,1081103,,4,334,81,住,,,136.25,住家用,鋼筋混凝土造,3,821028,26,一層;二層;三層;屋頂突出物,,,德中路111巷1~30號,楠梓區,援中段
買賣,土地,1,,,,,,Y,,253999999,,,,N,1081129,向政府機關承購之案件。,4,365,2875.57,住,,,,,,,,,,,,藍田中段331~360地號,楠梓區,藍田中段
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,Y,住宅大樓(11F含以上有電梯),6500000,3900000,2600000,,Y,1081116,,4,376,16.27,住,,,119.76,見其它登記事項,見其它登記事項,15,1080522,0,四層,0,0,大學西路31~60號,楠梓區,援中段一小段
買賣,房地(土地+建物),1,1,,3,2,1,Y,公寓(5F含以下無電梯),1830000,,,,N,1081101,,4,317,37.83,住,,,77.65,,鋼筋混凝土造,4,670920,41,四層,,,壽民路31~60號,楠梓區,加昌段
買賣,房地(土地+建物),2,1,,3,2,2,Y,公寓(5F含以下無電梯),3480000,,,,N,1080928,,4,317,39.06,住,,,81.84,,鋼筋混凝土造,4,680522,40,四層,,,壽民路31~60號,楠梓區,加昌段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8370000,3770000,4600000,,Y,1081105,,4,353,14.49,商,,,170.15,見其它登記事項,見其它登記事項,22,1070105,2,二十一層,0,31.11,興西路121~150號,楠梓區,清豐段
買賣,房地(土地+建物),1,1,,4,2,3,Y,透天厝,5000000,,,,N,1081107,,4,346,89,住,,,165.24,,鋼筋混凝土造,3,681101,40,一層;二層;三層;騎樓;地下層,,,鳳楠路108巷1~30號,楠梓區,楠都段四小段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),8830000,4410000,4420000,,Y,1081029,,4,368,15.79,商,,,196.3,見其它登記事項,見其它登記事項,23,1070502,1,三層,0,28.04,大學二十街1~30號,楠梓區,藍田西段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7500000,3750000,3750000,,Y,1081023,,4,368,12.77,商,,,152.81,見其它登記事項,見其它登記事項,23,1070502,1,二十二層,0,29.91,大學二十街1~30號,楠梓區,藍田西段
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,Y,住宅大樓(11F含以上有電梯),6980000,3100000,3880000,,Y,1081114,含裝潢,4,376,16.07,住,,,117.94,見其它登記事項,見其它登記事項,15,1080522,0,三層,0,0,大學西路31~60號,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,3,Y,住宅大樓(11F含以上有電梯),12600000,7560000,5040000,,Y,1081122,,4,376,35.42,住,,,215.51,見其它登記事項,見其它登記事項,15,1041216,4,一層;夾層,0,0,大學二十六街1321~1350號,楠梓區,援中段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2180000,,,,N,1081110,,4,317,48.19,住,,,87.06,,鋼筋混凝土造,4,680305,41,四層,,,壽民路40巷12弄1~30號,楠梓區,加昌段
買賣,房地(土地+建物),1,1,,5,2,4,Y,透天厝,10500000,,,,N,1081101,,4,353,66.68,住,,,182.45,見其它登記事項,見其它登記事項,4,1040304,5,一層;二層;三層;四層;屋頂突出物;夾層,,,土庫八街361~390號,楠梓區,清豐段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7340000,2150000,4180000,1010000,Y,1070709,,4,355,14.52,商,,,131.93,見其它登記事項,見其它登記事項,15,1080816,0,七層,1010000,5.29,創新路781~810號,楠梓區,芎蕉段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7240000,2110000,4120000,1010000,Y,1070527,,4,355,14.52,商,,,131.93,見其它登記事項,見其它登記事項,15,1080816,0,九層,1010000,5.29,創新路781~810號,楠梓區,芎蕉段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7090000,2170000,4110000,810000,Y,1070529,,4,355,14.52,商,,,131.93,見其它登記事項,見其它登記事項,15,1080816,0,十五層,810000,5.29,創新路781~810號,楠梓區,芎蕉段
